image_url1,image_url2,image_url3,image_url4,text1,text2,text3
http://www.umiacs.umd.edu/~yzyang/riddles/bizarre_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bizarre_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bizarre_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bizarre_4.png,bizarre,bad boy,horribly horribly deranged
http://www.umiacs.umd.edu/~yzyang/riddles/black_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/black_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/black_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/black_4.png,black,green monkey,Rare albino
http://www.umiacs.umd.edu/~yzyang/riddles/blade_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blade_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blade_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blade_4.png,blade,arrow,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/blades_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blades_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blades_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blades_4.png,blades,stipple,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/blank_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blank_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blank_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blank_4.png,blank,blot paper,Funniest Pictures
http://www.umiacs.umd.edu/~yzyang/riddles/blanket_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blanket_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blanket_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blanket_4.png,blanket,yellow snow,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/blast_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blast_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blast_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blast_4.png,blast,blaze,Lightning flickered
http://www.umiacs.umd.edu/~yzyang/riddles/blaze_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blaze_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blaze_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blaze_4.png,blaze,shadeless,Thick smoke obscured
http://www.umiacs.umd.edu/~yzyang/riddles/bleak_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bleak_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bleak_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bleak_4.png,bleak,hang picture,breathtaking vista
http://www.umiacs.umd.edu/~yzyang/riddles/blend_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blend_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blend_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blend_4.png,blend,little gem arborvitae,artisan wares
http://www.umiacs.umd.edu/~yzyang/riddles/blind_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blind_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blind_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blind_4.png,blind,venetian blind,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/blinker_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blinker_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blinker_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blinker_4.png,blinker,window blind,Thick smoke obscured
http://www.umiacs.umd.edu/~yzyang/riddles/bliss_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bliss_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bliss_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bliss_4.png,bliss,love yourself,Simple pleasures
http://www.umiacs.umd.edu/~yzyang/riddles/block_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/block_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/block_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/block_4.png,block,gamble house,By Joseph Woelfel
http://www.umiacs.umd.edu/~yzyang/riddles/blood_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blood_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blood_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blood_4.png,blood,blood sample,TEXOMA Water
http://www.umiacs.umd.edu/~yzyang/riddles/blouse_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blouse_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blouse_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blouse_4.png,blouse,robe,jeans unbuttoned
http://www.umiacs.umd.edu/~yzyang/riddles/blow_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blow_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blow_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blow_4.png,blow,light wave,Thick smoke obscured
http://www.umiacs.umd.edu/~yzyang/riddles/blubber_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blubber_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blubber_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blubber_4.png,blubber,bushbuck,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/blue_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blue_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blue_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blue_4.png,blue,light wave,reddish glow
http://www.umiacs.umd.edu/~yzyang/riddles/blues_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/blues_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/blues_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/blues_4.png,blues,folk music,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/bluff_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bluff_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bluff_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bluff_4.png,bluff,lily white,alpenglow
http://www.umiacs.umd.edu/~yzyang/riddles/board_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/board_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/board_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/board_4.png,board,security council,Pacgen Reports
http://www.umiacs.umd.edu/~yzyang/riddles/boat_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boat_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boat_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boat_4.png,boat,fish boat,boating kayaking
http://www.umiacs.umd.edu/~yzyang/riddles/boats_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boats_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boats_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boats_4.png,boats,atlantic ocean,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/bob_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bob_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bob_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bob_4.png,bob,betty boop,jeans unbuttoned
http://www.umiacs.umd.edu/~yzyang/riddles/boil_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boil_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boil_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boil_4.png,boil,stew,TEXOMA Water
http://www.umiacs.umd.edu/~yzyang/riddles/boiling_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boiling_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boiling_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boiling_4.png,boiling,tatsoi,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/bold_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bold_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bold_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bold_4.png,bold,symbolic representation,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/bomb_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bomb_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bomb_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bomb_4.png,bomb,display case,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/bond_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bond_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bond_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bond_4.png,bond,child molester,unconditional Cam Newton
http://www.umiacs.umd.edu/~yzyang/riddles/bone_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bone_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bone_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bone_4.png,bone,scan electron microscope,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/bonnet_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bonnet_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bonnet_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bonnet_4.png,bonnet,boobage,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/book_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/book_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/book_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/book_4.png,book,experience life,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/bookcase_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bookcase_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bookcase_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bookcase_4.png,bookcase,figurine,Wainscoting
http://www.umiacs.umd.edu/~yzyang/riddles/bookmark_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bookmark_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bookmark_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bookmark_4.png,bookmark,boston cream pie,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/books_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/books_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/books_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/books_4.png,books,study in library,Safiya Godlas
http://www.umiacs.umd.edu/~yzyang/riddles/boom_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boom_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boom_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boom_4.png,boom,picture,terra cotta busts
http://www.umiacs.umd.edu/~yzyang/riddles/boost_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boost_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boost_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boost_4.png,boost,fall down,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/boots_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boots_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boots_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boots_4.png,boots,dress shoe,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/border_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/border_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/border_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/border_4.png,border,arctic fox,terra cotta busts
http://www.umiacs.umd.edu/~yzyang/riddles/bored_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bored_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bored_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bored_4.png,bored,love person,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/borrow_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/borrow_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/borrow_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/borrow_4.png,borrow,residential build,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/botany_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/botany_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/botany_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/botany_4.png,botany,crocosmia,Dwarf conifers
http://www.umiacs.umd.edu/~yzyang/riddles/bottle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bottle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bottle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bottle_4.png,bottle,bottle wine,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/boulder_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boulder_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boulder_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boulder_4.png,boulder,boulder,gushing waterfalls
http://www.umiacs.umd.edu/~yzyang/riddles/bounce_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bounce_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bounce_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bounce_4.png,bounce,fall down,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/bouncing_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bouncing_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bouncing_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bouncing_4.png,bouncing,play on word,Lightning flickered
http://www.umiacs.umd.edu/~yzyang/riddles/bound_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bound_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bound_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bound_4.png,bound,study in library,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/boundary_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boundary_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boundary_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boundary_4.png,boundary,topographical,crenellations
http://www.umiacs.umd.edu/~yzyang/riddles/bouquet_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bouquet_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bouquet_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bouquet_4.png,bouquet,carnation,floral
http://www.umiacs.umd.edu/~yzyang/riddles/bow_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bow_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bow_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bow_4.png,bow,oxbow lake,Wexler admittedly rhythmless
http://www.umiacs.umd.edu/~yzyang/riddles/bowl_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bowl_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bowl_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bowl_4.png,bowl,butter dish,congealed salad
http://www.umiacs.umd.edu/~yzyang/riddles/bowler_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bowler_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bowler_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bowler_4.png,bowler,patient,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/bowling_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bowling_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bowling_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bowling_4.png,bowling,duck decoy,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/box_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/box_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/box_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/box_4.png,box,guy,SFIO Quote Chart
http://www.umiacs.umd.edu/~yzyang/riddles/boxer_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boxer_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boxer_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boxer_4.png,boxer,neanderthal man,Funniest Pictures
http://www.umiacs.umd.edu/~yzyang/riddles/boxing_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boxing_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boxing_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boxing_4.png,boxing,punch someone,By Tejas Gunas
http://www.umiacs.umd.edu/~yzyang/riddles/boy_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/boy_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/boy_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/boy_4.png,boy,baby boy,perhaps nanny whisks
http://www.umiacs.umd.edu/~yzyang/riddles/brace_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brace_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brace_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brace_4.png,brace,frame counter,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/bracelet_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bracelet_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bracelet_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bracelet_4.png,bracelet,wicker man,jeans unbuttoned
http://www.umiacs.umd.edu/~yzyang/riddles/braid_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/braid_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/braid_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/braid_4.png,braid,eastern brown snake,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/braille_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/braille_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/braille_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/braille_4.png,braille,spooler,tactile keypad
http://www.umiacs.umd.edu/~yzyang/riddles/brain_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brain_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brain_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brain_4.png,brain,afterimage,Pomarede
http://www.umiacs.umd.edu/~yzyang/riddles/brake_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brake_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brake_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brake_4.png,brake,tire iron,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/branch_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/branch_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/branch_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/branch_4.png,branch,entity relationship diagram,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/brass_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brass_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brass_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brass_4.png,brass,rococo,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/brave_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brave_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brave_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brave_4.png,brave,big hairy armadillo,TEXOMA Water
http://www.umiacs.umd.edu/~yzyang/riddles/breach_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/breach_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/breach_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/breach_4.png,breach,water vapor,FALCON Water
http://www.umiacs.umd.edu/~yzyang/riddles/bread_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bread_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bread_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bread_4.png,bread,pasta,almond croissants
http://www.umiacs.umd.edu/~yzyang/riddles/break_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/break_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/break_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/break_4.png,break,ice storm,Jamie Svrcek
http://www.umiacs.umd.edu/~yzyang/riddles/breath_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/breath_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/breath_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/breath_4.png,breath,one head,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/breed_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/breed_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/breed_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/breed_4.png,breed,appaloosa,Alcornites
http://www.umiacs.umd.edu/~yzyang/riddles/breeze_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/breeze_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/breeze_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/breeze_4.png,breeze,rain,Diving kayaking trekking
http://www.umiacs.umd.edu/~yzyang/riddles/brew_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brew_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brew_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brew_4.png,brew,smell flower,Dirty soapy
http://www.umiacs.umd.edu/~yzyang/riddles/brick_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brick_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brick_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brick_4.png,brick,granite,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/bride_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bride_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bride_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bride_4.png,bride,brunette,chocolate raspberry truffle
http://www.umiacs.umd.edu/~yzyang/riddles/bridge_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bridge_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bridge_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bridge_4.png,bridge,coastal city,bicyclist stuntman
http://www.umiacs.umd.edu/~yzyang/riddles/bright_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bright_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bright_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bright_4.png,bright,cloudy,glary
http://www.umiacs.umd.edu/~yzyang/riddles/britain_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/britain_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/britain_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/britain_4.png,britain,dhokla,intelligent lifebuoy
http://www.umiacs.umd.edu/~yzyang/riddles/british_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/british_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/british_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/british_4.png,british,unite arab republic,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/brittle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brittle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brittle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brittle_4.png,brittle,true pine,fluffy frosting
http://www.umiacs.umd.edu/~yzyang/riddles/broccoli_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/broccoli_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/broccoli_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/broccoli_4.png,broccoli,lettuce,celery parsley
http://www.umiacs.umd.edu/~yzyang/riddles/broken_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/broken_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/broken_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/broken_4.png,broken,love hold,TEXOMA Water
http://www.umiacs.umd.edu/~yzyang/riddles/brooch_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brooch_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brooch_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brooch_4.png,brooch,camera lucida,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/brood_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brood_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brood_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brood_4.png,brood,fawn,vulnerable Frangipane
http://www.umiacs.umd.edu/~yzyang/riddles/broth_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/broth_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/broth_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/broth_4.png,broth,soup,Pour broth
http://www.umiacs.umd.edu/~yzyang/riddles/brother_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brother_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brother_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brother_4.png,brother,mother hubbard,Natasha Richardson mourned
http://www.umiacs.umd.edu/~yzyang/riddles/brown_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brown_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brown_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brown_4.png,brown,white tea,mocha cream
http://www.umiacs.umd.edu/~yzyang/riddles/brownie_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brownie_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brownie_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brownie_4.png,brownie,cheesecake,Carrot cake
http://www.umiacs.umd.edu/~yzyang/riddles/brush_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/brush_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/brush_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/brush_4.png,brush,scrub brush,loves belly rubs
http://www.umiacs.umd.edu/~yzyang/riddles/bubble_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bubble_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bubble_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bubble_4.png,bubble,paint house,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/bubblegum_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bubblegum_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bubblegum_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bubblegum_4.png,bubblegum,flower girl,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/bubbly_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bubbly_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bubbly_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bubbly_4.png,bubbly,liquor glass,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/bucket_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bucket_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bucket_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bucket_4.png,bucket,plastic bag,Unroll dough
http://www.umiacs.umd.edu/~yzyang/riddles/bucks_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/bucks_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/bucks_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/bucks_4.png,bucks,mule deer,Turkeys wild boar
