image_url1,image_url2,image_url3,image_url4,text1,text2,text3,text4
http://www.umiacs.umd.edu/~yzyang/riddles/savings_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/savings_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/savings_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/savings_4.png,savings,in business,Velcro closure,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/savory_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/savory_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/savory_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/savory_4.png,savory,dessert,pastry crust,crunchy salty
http://www.umiacs.umd.edu/~yzyang/riddles/saw_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/saw_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/saw_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/saw_4.png,saw,see set,splitting maul,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/sax_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sax_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sax_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sax_4.png,sax,pointillist,sax,English handbells ceramics
http://www.umiacs.umd.edu/~yzyang/riddles/scale_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scale_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scale_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scale_4.png,scale,view model,scale,threedimensional
http://www.umiacs.umd.edu/~yzyang/riddles/scallop_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scallop_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scallop_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scallop_4.png,scallop,blueberry,sweet potato slices,Arrange lettuce
http://www.umiacs.umd.edu/~yzyang/riddles/scar_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scar_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scar_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scar_4.png,scar,spit image,bandaged stump,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/scared_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scared_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scared_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scared_4.png,scared,get comfortable,flat brimmed hat,vulnerable Frangipane
http://www.umiacs.umd.edu/~yzyang/riddles/scarf_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scarf_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scarf_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scarf_4.png,scarf,tickle pink,scarf,overtly feminine
http://www.umiacs.umd.edu/~yzyang/riddles/scary_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scary_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scary_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scary_4.png,scary,fantastical,hobo spiders,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/scatter_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scatter_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scatter_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scatter_4.png,scatter,brugmansia,poison dart frog,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/scavenge_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scavenge_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scavenge_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scavenge_4.png,scavenge,kinetic energy,bushbuck,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/scene_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scene_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scene_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scene_4.png,scene,visually,bandaged stump,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/scenery_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scenery_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scenery_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scenery_4.png,scenery,scenery,breathtaking vista,majestic scenery
http://www.umiacs.umd.edu/~yzyang/riddles/schedule_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/schedule_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/schedule_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/schedule_4.png,schedule,make picture,Step2 logo,tessellations
http://www.umiacs.umd.edu/~yzyang/riddles/school_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/school_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/school_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/school_4.png,school,planetarium,rafting Riggins,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/science_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/science_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/science_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/science_4.png,science,forensic science,beaker,astronomy geology
http://www.umiacs.umd.edu/~yzyang/riddles/scissors_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scissors_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scissors_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scissors_4.png,scissors,sew scissor,coffin Sosman,Hand quilting
http://www.umiacs.umd.edu/~yzyang/riddles/scoop_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scoop_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scoop_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scoop_4.png,scoop,boston cream pie,puff pastry dough,crunchy topping
http://www.umiacs.umd.edu/~yzyang/riddles/scorched_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scorched_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scorched_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scorched_4.png,scorched,bristlecone pine,corncrib,Thick smoke obscured
http://www.umiacs.umd.edu/~yzyang/riddles/score_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/score_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/score_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/score_4.png,score,make picture,dishtowel,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/scorpion_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scorpion_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scorpion_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scorpion_4.png,scorpion,little penguin,scorpion,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/scottish_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scottish_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scottish_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scottish_4.png,scottish,plaid,Transylvanian castle,Thick smoke obscured
http://www.umiacs.umd.edu/~yzyang/riddles/scout_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scout_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scout_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scout_4.png,scout,look through telescope,jeweler loupe,bicyclist stuntman
http://www.umiacs.umd.edu/~yzyang/riddles/scramble_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scramble_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scramble_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scramble_4.png,scramble,green pea,Unroll dough,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/scrap_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scrap_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scrap_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scrap_4.png,scrap,like paint,hay bailer,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/scraper_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scraper_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scraper_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scraper_4.png,scraper,blue collar worker,roller skis,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/scratch_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scratch_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scratch_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scratch_4.png,scratch,something bad,neck gaiter,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/scream_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scream_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scream_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scream_4.png,scream,love yourself,CBGB T shirt,vent Gespass
http://www.umiacs.umd.edu/~yzyang/riddles/screech_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/screech_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/screech_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/screech_4.png,screech,linnet,greenhead,brown hyena
http://www.umiacs.umd.edu/~yzyang/riddles/screen_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/screen_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/screen_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/screen_4.png,screen,view camera,shoji screen,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/screw_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/screw_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/screw_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/screw_4.png,screw,right cylinder,cork screw,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/script_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/script_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/script_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/script_4.png,script,mathematical markup language,quill pen,Lanky brooding Superman
http://www.umiacs.umd.edu/~yzyang/riddles/scrub-2_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scrub-2_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scrub-2_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scrub-2_4.png,scrub-2,grevillea,dishpan,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/scrub_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/scrub_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/scrub_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/scrub_4.png,scrub,thalassotherapy,wet washcloth,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/sculptor_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sculptor_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sculptor_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sculptor_4.png,sculptor,visuality,torosaurus,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/sea_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sea_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sea_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sea_4.png,sea,sea,ocean sunfish,ocean
http://www.umiacs.umd.edu/~yzyang/riddles/seafood_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seafood_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seafood_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seafood_4.png,seafood,sushi,blueberry sauce,salads sandwiches soups
http://www.umiacs.umd.edu/~yzyang/riddles/seal_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seal_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seal_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seal_4.png,seal,chinstrap penguin,foil wrapper,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/seaport_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seaport_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seaport_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seaport_4.png,seaport,pearl harbor,docks,piers docks
http://www.umiacs.umd.edu/~yzyang/riddles/search_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/search_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/search_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/search_4.png,search,visual communication,hissing snake,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/seashore_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seashore_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seashore_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seashore_4.png,seashore,sandy beach,seashore,beautiful sunsets
http://www.umiacs.umd.edu/~yzyang/riddles/season_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/season_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/season_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/season_4.png,season,masculine thing,farmed Korte,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/seasons_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seasons_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seasons_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seasons_4.png,seasons,clethra,white checkered tablecloth,ephemerals
http://www.umiacs.umd.edu/~yzyang/riddles/seat_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seat_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seat_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seat_4.png,seat,sleep table,toilet,jeans unbuttoned
http://www.umiacs.umd.edu/~yzyang/riddles/seatbelt_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seatbelt_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seatbelt_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seatbelt_4.png,seatbelt,traffic,velcro strap,Nanette Maxim
http://www.umiacs.umd.edu/~yzyang/riddles/seaweed_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seaweed_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seaweed_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seaweed_4.png,seaweed,moss,basil leaf,mosses lichens
http://www.umiacs.umd.edu/~yzyang/riddles/second_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/second_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/second_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/second_4.png,second,single quote,tachymeter,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/secret_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/secret_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/secret_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/secret_4.png,secret,in eye,lacy panties,viral McSween
http://www.umiacs.umd.edu/~yzyang/riddles/secure_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/secure_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/secure_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/secure_4.png,secure,community build,soft microfiber,ASSET QUALITY MEASURES Nonperforming
http://www.umiacs.umd.edu/~yzyang/riddles/security_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/security_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/security_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/security_4.png,security,view camera,Velcro closure,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/see_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/see_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/see_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/see_4.png,see,feel awe,binocs,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/seed_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seed_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seed_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seed_4.png,seed,sweet potato,asparagus stalks,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/seek_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seek_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seek_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seek_4.png,seek,meet new friend,shout Tally ho,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/seeking_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seeking_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seeking_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seeking_4.png,seeking,use eye,rubberized grip,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/seething_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/seething_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/seething_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/seething_4.png,seething,nimbus,palm frond beckoned,Lightning flickered
http://www.umiacs.umd.edu/~yzyang/riddles/segway_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/segway_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/segway_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/segway_4.png,segway,motor sport,bungees,liked snowboarding wakeboarding
http://www.umiacs.umd.edu/~yzyang/riddles/select_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/select_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/select_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/select_4.png,select,all clear,countersink,includes searchable printable
http://www.umiacs.umd.edu/~yzyang/riddles/self_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/self_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/self_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/self_4.png,self,imaginativeness,boar bristle brush,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/sense_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sense_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sense_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sense_4.png,sense,visuality,gauze mask,overtly feminine
http://www.umiacs.umd.edu/~yzyang/riddles/senses_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/senses_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/senses_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/senses_4.png,senses,visuality,Minnie Mouse ears,Wretched mortals open
http://www.umiacs.umd.edu/~yzyang/riddles/sensor_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sensor_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sensor_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sensor_4.png,sensor,air cool device,detachable strap,Halozyme Therapeutics Reports
http://www.umiacs.umd.edu/~yzyang/riddles/separate_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/separate_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/separate_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/separate_4.png,separate,equilateral,splitting maul,resembling flower petals
http://www.umiacs.umd.edu/~yzyang/riddles/sequins_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sequins_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sequins_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sequins_4.png,sequins,rosebud,pleated chiffon,feminine flirty
http://www.umiacs.umd.edu/~yzyang/riddles/serenade_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/serenade_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/serenade_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/serenade_4.png,serenade,posey,timpani drum,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/serene_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/serene_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/serene_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/serene_4.png,serene,semidarkness,lakeside,beautiful sunsets
http://www.umiacs.umd.edu/~yzyang/riddles/series_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/series_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/series_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/series_4.png,series,night,Kitten survives,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/servant_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/servant_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/servant_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/servant_4.png,servant,love person,terry robe,humor Jena Elayan
http://www.umiacs.umd.edu/~yzyang/riddles/service_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/service_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/service_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/service_4.png,service,residential build,altar,Nanette Maxim
http://www.umiacs.umd.edu/~yzyang/riddles/set_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/set_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/set_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/set_4.png,set,play with lego,candlestick holder,By Laurelle Gilbert
http://www.umiacs.umd.edu/~yzyang/riddles/setting_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/setting_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/setting_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/setting_4.png,setting,sun set,sunporch,funk steams
http://www.umiacs.umd.edu/~yzyang/riddles/settle_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/settle_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/settle_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/settle_4.png,settle,it be entertain,kebab skewer,romp Pouch thinks
http://www.umiacs.umd.edu/~yzyang/riddles/sew_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sew_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sew_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sew_4.png,sew,image magic,Velcro strips,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/sewer_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sewer_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sewer_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sewer_4.png,sewer,water ice,cannon,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/sewing_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sewing_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sewing_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sewing_4.png,sewing,interior design,Scrabble tile,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/shade_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shade_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shade_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shade_4.png,shade,sandy beach,lamp shade,oversized skylight
http://www.umiacs.umd.edu/~yzyang/riddles/shadow_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shadow_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shadow_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shadow_4.png,shadow,simulacrum,doorknocker,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/shady_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shady_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shady_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shady_4.png,shady,sandy beach,shaded patio,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/shake_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shake_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shake_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shake_4.png,shake,fruit stand,Fold whipped cream,MookieTheCat
http://www.umiacs.umd.edu/~yzyang/riddles/shaker_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shaker_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shaker_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shaker_4.png,shaker,fruit punch,saltshaker,Dryer sheets
http://www.umiacs.umd.edu/~yzyang/riddles/shampoo_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shampoo_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shampoo_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shampoo_4.png,shampoo,milk chocolate,dishtowel,pastel crayons
http://www.umiacs.umd.edu/~yzyang/riddles/shape_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shape_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shape_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shape_4.png,shape,picture frame,steering damper,pastel colored pencil
http://www.umiacs.umd.edu/~yzyang/riddles/share_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/share_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/share_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/share_4.png,share,view model,pour spout,Americans newfound frugality
http://www.umiacs.umd.edu/~yzyang/riddles/sharp_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sharp_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sharp_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sharp_4.png,sharp,sharp point,fletching,screwball ruse
http://www.umiacs.umd.edu/~yzyang/riddles/shave_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shave_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shave_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shave_4.png,shave,face down,eye makeup remover,unconditional Cam Newton
http://www.umiacs.umd.edu/~yzyang/riddles/shaving_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shaving_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shaving_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shaving_4.png,shaving,stand one's grind,blowdryer,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/shears_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shears_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shears_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shears_4.png,shears,sew scissor,razor sharp serrated teeth,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/shed_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shed_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shed_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shed_4.png,shed,back garden,shovel rake,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/sheet_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/sheet_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/sheet_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/sheet_4.png,sheet,template method pattern,looseleaf paper,tile carpentry sheetrock
http://www.umiacs.umd.edu/~yzyang/riddles/shelf_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shelf_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shelf_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shelf_4.png,shelf,spatial quantity,supermarket,marble floorings
http://www.umiacs.umd.edu/~yzyang/riddles/shell_1.png,http://www.umiacs.umd.edu/~yzyang/riddles/shell_2.png,http://www.umiacs.umd.edu/~yzyang/riddles/shell_3.png,http://www.umiacs.umd.edu/~yzyang/riddles/shell_4.png,shell,melon,flaked coconut,slightly chewy texture
